"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone"
6512,"6512","MAIN-20TH",,"33.76270","-117.86767",,,,,
6513,"6513","MAIN-17TH",,"33.76055","-117.86773",,,,,
6514,"6514","MAIN-15TH",,"33.75778","-117.86766",,,,,
6515,"6515","MAIN-WASHINGTON",,"33.75583","-117.86775",,,,,
6516,"6516","MAIN-10TH",,"33.75303","-117.86776",,,,,
6517,"6517","MAIN-CIVIC CENTER",,"33.75116","-117.86775",,,,,
6519,"6519","MAIN-5TH",,"33.74851","-117.86775",,,,,
6521,"6521","MAIN-1ST",,"33.74476","-117.86776",,,,,
6522,"6522","MAIN-CHESTNUT",,"33.74210","-117.86781",,,,,
6523,"6523","MAIN-BISHOP",,"33.73957","-117.86776",,,,,
6527,"6527","MAIN-WILSHIRE",,"33.73039","-117.86790",,,,,
6529,"6529","MAIN-EDINGER",,"33.72741","-117.86795",,,,,
6530,"6530","MAIN-POMONA",,"33.72484","-117.86798",,,,,
6531,"6531","MAIN-SAINT ANDREW",,"33.72222","-117.86801",,,,,
6532,"6532","MAIN-SAINT GERTRUDE",,"33.71940","-117.86804",,,,,
6534,"6534","MAIN-WARNER",,"33.71553","-117.86817",,,,,
6535,"6535","MAIN-CENTRAL",,"33.71356","-117.86814",,,,,
6536,"6536","MAIN-GOETZ",,"33.71110","-117.86820",,,,,
6537,"6537","MAIN-DYER",,"33.70807","-117.86821",,,,,
6538,"6538","MAIN-ALTON",,"33.70538","-117.86823",,,,,
6539,"6539","MAIN-COLUMBINE",,"33.70221","-117.86830",,,,,
6540,"6540","MAIN-MACARTHUR",,"33.69966","-117.86837",,,,,
6541,"6541","MAIN-MURPHY",,"33.69776","-117.86833",,,,,
6542,"6542","MCFADDEN-SAIL",,"33.73791","-117.94294",,,,,
6543,"6543","MCFADDEN-MAXINE",,"33.73798","-117.94036",,,,,
6544,"6544","MCFADDEN-EUCLID",,"33.73806","-117.93672",,,,,
6545,"6545","MCFADDEN-HARMON",,"33.73808","-117.93230",,,,,
6546,"6546","MCFADDEN-NEWHOPE",,"33.73812","-117.92901",,,,,
6547,"6547","MCFADDEN-SHANNON",,"33.73815","-117.92388",,,,,
6548,"6548","MCFADDEN-HARBOR",,"33.73816","-117.91844",,,,,
6549,"6549","MCFADDEN-JACKSON",,"33.73817","-117.91522",,,,,
6550,"6550","MCFADDEN-MOHAWK",,"33.73500","-117.91017",,,,,
6551,"6551","MCFADDEN-FAIRVIEW",,"33.73441","-117.90605",,,,,
6552,"6552","MCFADDEN-SULLIVAN",,"33.73441","-117.90279",,,,,
6553,"6553","MCFADDEN-CENTER",,"33.73438","-117.89840",,,,,
6554,"6554","MCFADDEN-RAITT",,"33.73438","-117.89437",,,,,
6555,"6555","MCFADDEN-PACIFIC",,"33.73438","-117.88935",,,,,
6556,"6556","MCFADDEN-BRISTOL",,"33.73439","-117.88557",,,,,
6558,"6558","MCFADDEN-SHELTON",,"33.73443","-117.88040",,,,,
6559,"6559","MCFADDEN-FLOWER",,"33.73445","-117.87666",,,,,
6560,"6560","MCFADDEN-VAN NESS",,"33.73446","-117.87316",,,,,
6562,"6562","MCFADDEN-HICKORY",,"33.73349","-117.86070",,,,,
6563,"6563","MCFADDEN-STANDARD",,"33.73351","-117.85608",,,,,
6564,"6564","MCFADDEN-HATHAWAY",,"33.73355","-117.85272",,,,,
6565,"6565","MCFADDEN-GRAND",,"33.73353","-117.84974",,,,,
6566,"6566","MCFADDEN-WRIGHT",,"33.73362","-117.84733",,,,,
6567,"6567","MCFADDEN-LYON",,"33.73362","-117.84436",,,,,
6568,"6568","MCFADDEN-RITCHEY",,"33.73367","-117.84157",,,,,
6569,"6569","MCFADDEN-WILLIAMS",,"33.73367","-117.83892",,,,,
6570,"6570","MCFADDEN-VILLAGE",,"33.73370","-117.83650",,,,,
6571,"6571","MCFADDEN-RAITT",,"33.73461","-117.89450",,,,,
6572,"6572","MCFADDEN-LYON",,"33.73382","-117.84565",,,,,
6573,"6573","MCFADDEN-LINWOOD",,"33.73379","-117.84807",,,,,
6574,"6574","MCFADDEN-GRAND",,"33.73379","-117.85096",,,,,
6575,"6575","MCFADDEN-HATHAWAY",,"33.73376","-117.85346",,,,,
6576,"6576","MCFADDEN-STANDARD",,"33.73372","-117.85693",,,,,
6577,"6577","MCFADDEN-CEDAR",,"33.73368","-117.85855",,,,,
6578,"6578","MCFADDEN-OAK",,"33.73362","-117.86214",,,,,
6579,"6579","MCFADDEN-SYCAMORE",,"33.73463","-117.86910",,,,,
6580,"6580","MCFADDEN-BIRCH",,"33.73461","-117.87172",,,,,
6581,"6581","MCFADDEN-VAN NESS",,"33.73459","-117.87330",,,,,
6582,"6582","MCFADDEN-FLOWER",,"33.73463","-117.87634",,,,,
6583,"6583","MCFADDEN-SHELTON",,"33.73461","-117.88056",,,,,
6585,"6585","MCFADDEN-BRISTOL",,"33.73462","-117.88547",,,,,
6586,"6586","MCFADDEN-PACIFIC",,"33.73461","-117.88957",,,,,
6587,"6587","MCFADDEN-CENTER",,"33.73463","-117.89844",,,,,
6588,"6588","MCFADDEN-SULLIVAN",,"33.73463","-117.90296",,,,,
6589,"6589","MCFADDEN-FAIRVIEW",,"33.73465","-117.90634",,,,,
6590,"6590","MCFADDEN-MOHAWK",,"33.73588","-117.91085",,,,,
6591,"6591","MCFADDEN-RIVERVIEW MARKET",,"33.73844","-117.91709",,,,,
6592,"6592","MCFADDEN-HARBOR",,"33.73842","-117.91964",,,,,
6593,"6593","MCFADDEN-DENNIS",,"33.73837","-117.92216",,,,,
6594,"6594","MCFADDEN-SHANNON",,"33.73839","-117.92461",,,,,
6595,"6595","MCFADDEN-NEWHOPE",,"33.73836","-117.92918",,,,,
6596,"6596","MCFADDEN-CORTA",,"33.73832","-117.93382",,,,,
6597,"6597","MCFADDEN-EUCLID",,"33.73830","-117.93789",,,,,
6598,"6598","MCFADDEN-MAXINE",,"33.73821","-117.94039",,,,,
6599,"6599","MCFADDEN-SAIL",,"33.73813","-117.94323",,,,,
6601,"6601","MEMORY-MAIN",,"33.77268","-117.86665",,,,,
6603,"6603","MEMORY-BRISTOL",,"33.77322","-117.88528",,,,,
6604,"6604","MORTIMER-6TH",,"33.74957","-117.86331",,,,,
6626,"6626","RAITT-MCFADDEN",,"33.73499","-117.89386",,,,,
6627,"6627","RAITT-WISTERIA",,"33.73719","-117.89364",,,,,
6628,"6628","RAITT-WILLITS",,"33.74019","-117.89373",,,,,
6629,"6629","RAITT-CHESTNUT",,"33.74299","-117.89296",,,,,
6630,"6630","RAITT-WALNUT",,"33.74481","-117.89304",,,,,
6631,"6631","RAITT-SANTA ANA",,"33.74746","-117.89306",,,,,
6636,"6636","RAITT-3RD",,"33.74720","-117.89322",,,,,
6637,"6637","RAITT-1ST",,"33.74502","-117.89322",,,,,
6638,"6638","RAITT-PINE",,"33.74334","-117.89321",,,,,
6639,"6639","RAITT-WILLITS",,"33.73966","-117.89395",,,,,
6640,"6640","RAITT-WISTERIA",,"33.73683","-117.89394",,,,,
6641,"6641","RED HILL-WARNER",,"33.71091","-117.83818",,,,,
6642,"6642","RED HILL-CARNEGIE",,"33.70832","-117.84071",,,,,
6644,"6644","RED HILL-DYER",,"33.70538","-117.84370",,,,,
6645,"6645","RED HILL-DEERE",,"33.70267","-117.84635",,,,,
6648,"6648","ROSS-3RD",,"33.74657","-117.87233",,,,,
6649,"6649","ROSS-4TH",,"33.74774","-117.87241",,,,,
6651,"6651","ROSS-SANTA ANA",,"33.74819","-117.87258",,,,,
6652,"6652","ROSS-3RD",,"33.74672","-117.87259",,,,,
6666,"6666","SAINT GERTRUDE-SANTA FE",,"33.71952","-117.85471",,,,,
6668,"6668","SAINT GERTRUDE-EASTWOOD",,"33.71968","-117.85144",,,,,
6669,"6669","SAINT GERTRUDE-SANTA FE",,"33.71968","-117.85431",,,,,
6670,"6670","SANTA ANA-PACIFIC",,"33.74783","-117.88865",,,,,
6671,"6671","SANTA ANA-BRISTOL",,"33.74784","-117.88461",,,,,
6672,"6672","SANTA ANA-SHELTON",,"33.74788","-117.88159",,,,,
6674,"6674","SANTA ANA-PARTON",,"33.74786","-117.87510",,,,,
6675,"6675","SANTA ANA-LACY",,"33.75097","-117.86103",,,,,
6676,"6676","SANTA ANA-SANTIAGO",,"33.75276","-117.85647",,,,,
6677,"6677","SANTA ANA-FULLER",,"33.75347","-117.85481",,,,,
6679,"6679","SANTA ANA-GRAND",,"33.75441","-117.85255",,,,,
6681,"6681","SANTA ANA-SANTIAGO",,"33.75259","-117.85766",,,,,
6683,"6683","SANTA ANA-LACY",,"33.75092","-117.86164",,,,,
6684,"6684","SANTA ANA-MORTIMER",,"33.75017","-117.86341",,,,,
6685,"6685","SANTA ANA-SPURGEON",,"33.74987","-117.86589",,,,,
6686,"6686","SANTA ANA-MAIN",,"33.74984","-117.86836",,,,,
6687,"6687","SANTA ANA-ROSS",,"33.74974","-117.87159",,,,,
6688,"6688","SANTA ANA-ROSS",,"33.74864","-117.87324",,,,,
6690,"6690","SANTA ANA-FLOWER",,"33.74807","-117.87735",,,,,
6691,"6691","SANTA ANA-SHELTON",,"33.74806","-117.88053",,,,,
6692,"6692","SANTA ANA-BAKER",,"33.74802","-117.88317",,,,,
6693,"6693","SANTA ANA-BRISTOL",,"33.74801","-117.88562",,,,,
6694,"6694","SANTA ANA-PACIFIC",,"33.74803","-117.88826",,,,,
6695,"6695","SANTA ANA-WESTERN",,"33.74797","-117.89175",,,,,
6696,"6696","STANDARD-SAINT GERTRUDE",,"33.71989","-117.85645",,,,,
6698,"6698","STANDARD-SAINT ANDREW",,"33.72219","-117.85637",,,,,
6699,"6699","STANDARD-OCCIDENTAL",,"33.72403","-117.85641",,,,,
6700,"6700","STANDARD-EDINGER",,"33.72726","-117.85636",,,,,
6701,"6701","STANDARD-HOBART",,"33.73004","-117.85634",,,,,
6702,"6702","STANDARD-MCFADDEN",,"33.73331","-117.85620",,,,,
6703,"6703","STANDARD-WAKEHAM",,"33.73754","-117.85635",,,,,
6704,"6704","STANDARD-BISHOP",,"33.73982","-117.85638",,,,,
6705,"6705","STANDARD-CHESTNUT",,"33.74211","-117.85712",,,,,
6706,"6706","STANDARD-BISHOP",,"33.73913","-117.85659",,,,,
6707,"6707","STANDARD-WAKEHAM",,"33.73697","-117.85660",,,,,
6708,"6708","STANDARD-MCFADDEN",,"33.73302","-117.85652",,,,,
6709,"6709","STANDARD-HOBART",,"33.72962","-117.85654",,,,,
6710,"6710","STANDARD-EDINGER",,"33.72625","-117.85661",,,,,
6711,"6711","STANDARD-OCCIDENTAL",,"33.72398","-117.85663",,,,,
6712,"6712","STANDARD-SAINT ANDREW",,"33.72203","-117.85666",,,,,
6713,"6713","SUNFLOWER-MAIN",,"33.69425","-117.86867",,,,,
6714,"6714","SUNFLOWER-ANTON",,"33.69427","-117.87247",,,,,
6715,"6715","SUNFLOWER-BRISTOL",,"33.69436","-117.88617",,,,,
6716,"6716","SUNFLOWER-PLAZA",,"33.69434","-117.89032",,,,,
6717,"6717","SUNFLOWER-RAITT",,"33.69648","-117.89802",,,,,
6718,"6718","SUNFLOWER-SMALLEY",,"33.69645","-117.90077",,,,,
6719,"6719","SUNFLOWER-GREENVILLE",,"33.69635","-117.90452",,,,,
6720,"6720","SUNFLOWER-FAIRVIEW",,"33.69584","-117.90851",,,,,
6721,"6721","SUNFLOWER-SUSAN",,"33.69578","-117.91408",,,,,
6722,"6722","SUNFLOWER-HARBOR",,"33.69573","-117.91740",,,,,
6724,"6724","TUSTIN-4TH",,"33.74858","-117.83405",,,,,
6726,"6726","TUSTIN-FRUIT",,"33.75316","-117.83410",,,,,
6727,"6727","TUSTIN-WELLINGTON",,"33.75562","-117.83412",,,,,
6728,"6728","TUSTIN-CATALINA",,"33.76505","-117.83566",,,,,
6729,"6729","TUSTIN-SANTA CLARA",,"33.76750","-117.83565",,,,,
6730,"6730","TUSTIN-FRANZEN",,"33.77007","-117.83565",,,,,
6731,"6731","TUSTIN-FRANZEN",,"33.76981","-117.83593",,,,,
6732,"6732","TUSTIN-SANTA CLARA",,"33.76673","-117.83595",,,,,
6733,"6733","TUSTIN-CATALINA",,"33.76423","-117.83594",,,,,
6734,"6734","TUSTIN-17TH",,"33.75907","-117.83449",,,,,
6736,"6736","TUSTIN-WELLINGTON",,"33.75433","-117.83438",,,,,
6737,"6737","TUSTIN-FRUIT",,"33.75250","-117.83439",,,,,
6738,"6738","TUSTIN-6TH",,"33.75031","-117.83438",,,,,
6739,"6739","TUSTIN-4TH",,"33.74776","-117.83434",,,,,
6740,"6740","WARNER-HARBOR",,"33.71373","-117.91918",,,,,
6741,"6741","WARNER-YALE",,"33.71377","-117.91633",,,,,
6742,"6742","WARNER-SUSAN",,"33.71433","-117.91304",,,,,
6743,"6743","WARNER-FAIRVIEW",,"33.71509","-117.90733",,,,,
6744,"6744","WARNER-GREENVILLE",,"33.71517","-117.90364",,,,,
6745,"6745","WARNER-DIAMOND",,"33.71524","-117.90059",,,,,
6746,"6746","WARNER-RAITT",,"33.71541","-117.89566",,,,,
6748,"6748","WARNER-PACIFIC",,"33.71607","-117.88761",,,,,
6749,"6749","WARNER-BRISTOL",,"33.71610","-117.88457",,,,,
6750,"6750","WARNER-ROSEWOOD",,"33.71604","-117.88215",,,,,
6751,"6751","WARNER-FLOWER",,"33.71598","-117.87630",,,,,
6753,"6753","WARNER-VAN NESS",,"33.71596","-117.87324",,,,,
6754,"6754","WARNER-BIRCH",,"33.71592","-117.87078",,,,,
6755,"6755","WARNER-MAIN",,"33.71592","-117.86750",,,,,
6756,"6756","WARNER-MAPLE",,"33.71592","-117.86350",,,,,
6757,"6757","WARNER-HALLADAY",,"33.71589","-117.85956",,,,,
6758,"6758","WARNER-STANDARD",,"33.71585","-117.85629",,,,,
6759,"6759","WARNER-GRAND",,"33.71578","-117.85014",,,,,
6760,"6760","WARNER-BROOKHOLLOW",,"33.71575","-117.84729",,,,,
6761,"6761","WARNER-PULLMAN",,"33.71385","-117.84170",,,,,
6763,"6763","WARNER-WRIGHT",,"33.71603","-117.84756",,,,,
6764,"6764","WARNER-GRAND",,"33.71606","-117.85139",,,,,
6765,"6765","WARNER-HATHAWAY",,"33.71609","-117.85425",,,,,
6766,"6766","WARNER-STANDARD",,"33.71609","-117.85702",,,,,
6767,"6767","WARNER-HALLADAY",,"33.71609","-117.85968",,,,,
6768,"6768","WARNER-MAPLE",,"33.71617","-117.86454",,,,,
6769,"6769","WARNER-MAIN",,"33.71616","-117.86851",,,,,
6770,"6770","WARNER-BIRCH",,"33.71619","-117.87122",,,,,
6771,"6771","WARNER-FLOWER",,"33.71624","-117.87711",,,,,
6772,"6772","WARNER-SHELTON",,"33.71633","-117.88210",,,,,
6773,"6773","WARNER-BRISTOL",,"33.71635","-117.88605",,,,,
6774,"6774","WARNER-PACIFIC",,"33.71633","-117.88831",,,,,
6775,"6775","WARNER-RENE",,"33.71634","-117.89098",,,,,
6777,"6777","WARNER-RAITT",,"33.71559","-117.89658",,,,,
6778,"6778","WARNER-CENTER",,"33.71554","-117.89938",,,,,
6779,"6779","WARNER-GREENVILLE",,"33.71537","-117.90494",,,,,
6780,"6780","WARNER-FAIRVIEW",,"33.71533","-117.90847",,,,,
6781,"6781","WARNER-SUSAN",,"33.71472","-117.91259",,,,,
6782,"6782","WARNER-YALE",,"33.71402","-117.91584",,,,,
6783,"6783","WARNER-HARBOR",,"33.71403","-117.92026",,,,,
6800,"6800","THE DEPOT AT SANTA ANA DOCK 1",,"33.75071","-117.85618",,,,,
6801,"6801","THE DEPOT AT SANTA ANA DOCK 2",,"33.75081","-117.85624",,,,,
6802,"6802","THE DEPOT AT SANTA ANA DOCK 3",,"33.75092","-117.85631",,,,,
6803,"6803","THE DEPOT AT SANTA ANA DOCK 10",,"33.75138","-117.85704",,,,,
6830,"6830","ELECTRIC-MAIN",,"33.74308","-118.10414",,,,,
6831,"6831","LAMPSON-OLD RANCH PLAZA",,"33.77740","-118.07161",,,,,
6833,"6833","LAMPSON-CANDLEBERRY",,"33.77888","-118.06008",,,,,
6834,"6834","LAMPSON-HEATHER",,"33.78103","-118.05201",,,,,
6835,"6835","LAMPSON-ENT 4665 WESTED",,"33.78104","-118.05025",,,,,
6836,"6836","LAMPSON-ROSE",,"33.78102","-118.04714",,,,,
6839,"6839","LAMPSON-ROSE",,"33.78124","-118.04805",,,,,
6840,"6840","LAMPSON-ENT 4665 WEST ED",,"33.78123","-118.05025",,,,,
6841,"6841","LAMPSON-HEATHER",,"33.78127","-118.05264",,,,,
6842,"6842","LAMPSON-CANDLEBERRY",,"33.77870","-118.06088",,,,,
6844,"6844","LAMPSON-SEAL BEACH",,"33.77747","-118.07138",,,,,
6846,"6846","MAIN-PACIFIC COAST",,"33.74435","-118.10279",,,,,
6847,"6847","PACIFIC COAST-SEAL BEACH",,"33.74121","-118.09605",,,,,
6848,"6848","PACIFIC COAST-BALBOA",,"33.74335","-118.10020",,,,,
6850,"6850","PACIFIC COAST-BOLSA",,"33.74472","-118.10297",,,,,
6851,"6851","PACIFIC COAST-MARVISTA",,"33.74694","-118.10546",,,,,
6852,"6852","PACIFIC COAST-1ST",,"33.74917","-118.10583",,,,,
6853,"6853","PACIFIC COAST-1ST",,"33.74889","-118.10607",,,,,
6854,"6854","PACIFIC COAST-5TH",,"33.74587","-118.10505",,,,,
6855,"6855","PACIFIC COAST-10TH",,"33.74398","-118.10193",,,,,
6856,"6856","PACIFIC COAST-12TH",,"33.74309","-118.10029",,,,,
6857,"6857","PACIFIC COAST-15TH",,"33.74200","-118.09803",,,,,
6858,"6858","PACIFIC COAST-SEAL BEACH",,"33.74046","-118.09501",,,,,
6859,"6859","PACIFIC COAST-ANDERSON",,"33.72458","-118.07834",,,,,
6861,"6861","SEAL BEACH-PACIFIC COAST",,"33.74127","-118.09507",,,,,
6862,"6862","SEAL BEACH-ANCHOR",,"33.74535","-118.09206",,,,,
6863,"6863","SEAL BEACH-FORESTAL",,"33.74997","-118.08897",,,,,
6864,"6864","SEAL BEACH-C",,"33.75770","-118.08190",,,,,
6865,"6865","SEAL BEACH-WESTMINSTER",,"33.76002","-118.07757",,,,,
6867,"6867","SEAL BEACH-OLD RANCH",,"33.77634","-118.07302",,,,,
6868,"6868","SEAL BEACH-SAINT CLOUD",,"33.78071","-118.07188",,,,,
6869,"6869","SEAL BEACH-PLYMOUTH",,"33.78423","-118.07189",,,,,
6870,"6870","SEAL BEACH-BRADBURY",,"33.78715","-118.07215",,,,,
6871,"6871","SEAL BEACH-ROSSMOOR CENTER",,"33.78414","-118.07218",,,,,
6872,"6872","SEAL BEACH-TOWNE CENTER",,"33.78164","-118.07220",,,,,
6873,"6873","SEAL BEACH-LAMPSON",,"33.77809","-118.07231",,,,,
6874,"6874","SEAL BEACH-OLD RANCH",,"33.77561","-118.07416",,,,,
6875,"6875","SEAL BEACH-BEVERLY MANOR",,"33.77150","-118.07759",,,,,
6876,"6876","SEAL BEACH-SAINT ANDREWS",,"33.76196","-118.07775",,,,,
6877,"6877","SEAL BEACH-WESTMINSTER",,"33.75918","-118.07854",,,,,
6878,"6878","SEAL BEACH-ENT 2201 BOEING",,"33.75595","-118.08490",,,,,
6879,"6879","SEAL BEACH-ADOLFO LOPEZ",,"33.75247","-118.08758",,,,,
6880,"6880","SEAL BEACH-HERON POINTE",,"33.75015","-118.08906",,,,,
6881,"6881","SEAL BEACH-BOLSA",,"33.74459","-118.09305",,,,,
6882,"6882","SEAL BEACH-MARLIN",,"33.74258","-118.09440",,,,,
6888,"6888","WESTMINSTER-KITTS",,"33.75946","-118.07461",,,,,
6889,"6889","WESTMINSTER-KITTS",,"33.75963","-118.07520",,,,,
6891,"6891","LEISURE WORLD RDWY-GATE 1",,"33.76740","-118.07801",,,,,
6892,"6892","AVD DEL PRESIDENTE-AVD SAN LUIS REY",,"33.40537","-117.59858",,,,,
6893,"6893","AVD DEL PRESIDENTE-AVD CALIFIA",,"33.40842","-117.60084",,,,,
6894,"6894","AVD DEL PRESIDENTE-AVD SAN LUIS REY",,"33.40457","-117.59841",,,,,
6895,"6895","AVD DEL PRESIDENTE-ENT CONCORDIA SCHOOL",,"33.40274","-117.59738",,,,,
6896,"6896","AVD DEL PRESIDENTE-ENT 3410 MEADOWLARK",,"33.40042","-117.59632",,,,,
6897,"6897","AVD DEL PRESIDENTE-AVD DE LAS PALMERAS",,"33.39627","-117.59459",,,,,
6898,"6898","AVD CALAFIA-OLA VISTA",,"33.40866","-117.60145",,,,,
6899,"6899","OLA VISTA-CALLE DEL PACIFICO",,"33.40979","-117.60306",,,,,
6900,"6900","OLA VISTA-PASEO DE LA SERENATA",,"33.41087","-117.60449",,,,,
6901,"6901","OLA VISTA-AVD SAN ANTONIO",,"33.41398","-117.60744",,,,,
6902,"6902","OLA VISTA-AVD VALENCIA",,"33.41660","-117.60822",,,,,
6903,"6903","OLA VISTA-AVD CORDOBA",,"33.41802","-117.60971",,,,,
6904,"6904","OLA VISTA-ESPLANADE",,"33.41929","-117.61168",,,,,
6905,"6905","OLA VISTA-AVD BARCELONA",,"33.42023","-117.61275",,,,,
6906,"6906","OLA VISTA-AVD BARCELONA",,"33.42019","-117.61292",,,,,
6907,"6907","OLA VISTA-ESPLANADE",,"33.41878","-117.61158",,,,,
6908,"6908","OLA VISTA-AVD CORDOBA",,"33.41771","-117.60974",,,,,
6909,"6909","OLA VISTA-AVD VALENCIA",,"33.41691","-117.60836",,,,,
6910,"6910","OLA VISTA-CALLE MARINA",,"33.41462","-117.60850",,,,,
6911,"6911","OLA VISTA-AVD ALESSANDRO",,"33.41252","-117.60621",,,,,
6912,"6912","OLA VISTA-AVD DE LA RIVIERA",,"33.41012","-117.60434",,,,,
6913,"6913","OLA VISTA-CALLE DEL PACIFICO",,"33.40963","-117.60247",,,,,
6914,"6914","AVD MADRID-OLA VISTA",,"33.42105","-117.61486",,,,,
6915,"6915","AVD MADRID-OLA VISTA",,"33.42088","-117.61481",,,,,
6916,"6916","AVD VICTORIA-CORONA",,"33.42017","-117.61701",,,,,
6917,"6917","AVD VICTORIA-CORONA",,"33.42024","-117.61713",,,,,
6918,"6918","AVD VICTORIA-CORONADO",,"33.41997","-117.61957",,,,,
6919,"6919","AVD DEL MAR-ACEBO",,"33.42207","-117.61873",,,,,
6920,"6920","AVD DEL MAR-CALLE SEVILLE",,"33.42387","-117.61743",,,,,
6921,"6921","AVD DEL MAR-OLA VISTA",,"33.42602","-117.61477",,,,,
6922,"6922","AVD DEL MAR-EL CAMINO REAL",,"33.42743","-117.61300",,,,,
6923,"6923","AVD DEL MAR-OLA VISTA",,"33.42586","-117.61532",,,,,
6924,"6924","AVD DEL MAR-CALLE SEVILLE",,"33.42393","-117.61757",,,,,
6925,"6925","AVD DEL MAR-AVD GRANADA",,"33.42251","-117.61896",,,,,
6926,"6926","AVD VICTORIA-CORONADO",,"33.41977","-117.61968",,,,,
6927,"6927","EL CAMINO REAL-AVD SANTA MARGARITA",,"33.39743","-117.59365",,,,,
6928,"6928","EL CAMINO REAL-AVD CARMELO",,"33.39968","-117.59487",,,,,
6929,"6929","EL CAMINO REAL-AVD BUENA VENTURA",,"33.40232","-117.59618",,,,,
6930,"6930","EL CAMINO REAL-AVD DOMINGUEZ",,"33.40384","-117.59694",,,,,
6931,"6931","EL CAMINO REAL-AVD SAN LUIS REY",,"33.40542","-117.59772",,,,,
6932,"6932","EL CAMINO REAL-CALLE DEL COMMERCIO",,"33.40906","-117.59952",,,,,
6933,"6933","EL CAMINO REAL-AVD SAN GABRIEL",,"33.41322","-117.60040",,,,,
6934,"6934","EL CAMINO REAL-AVD JUNIPERO",,"33.41622","-117.60137",,,,,
6935,"6935","EL CAMINO REAL-AVD SAN JUAN",,"33.41813","-117.60393",,,,,
6936,"6936","EL CAMINO REAL-AVD GAVIOTA",,"33.41960","-117.60673",,,,,
6937,"6937","EL CAMINO REAL-AVD SANTIAGO",,"33.42115","-117.60805",,,,,
6938,"6938","EL CAMINO REAL-AVD BARCELONA",,"33.42261","-117.60864",,,,,
6939,"6939","EL CAMINO REAL-AVD PRESIDIO",,"33.42629","-117.61129",,,,,
6940,"6940","EL CAMINO REAL-AVD CABRILLO",,"33.42807","-117.61297",,,,,
6942,"6942","EL CAMINO REAL-AVD PALIZADA",,"33.42987","-117.61587",,,,,
6943,"6943","EL CAMINO REAL-ESCALONES",,"33.43037","-117.61849",,,,,
6945,"6945","EL CAMINO REAL-EL PORTAL",,"33.43138","-117.62147",,,,,
6946,"6946","EL CAMINO REAL-CALLE VALLE",,"33.43211","-117.62248",,,,,
6948,"6948","EL CAMINO REAL-CALLE DE LOS MOLINOS",,"33.43261","-117.62809",,,,,
6949,"6949","EL CAMINO REAL-AVD PICO",,"33.43282","-117.63185",,,,,
6950,"6950","EL CAMINO REAL-CAMINO SAN CLEMENTE",,"33.44044","-117.64322",,,,,
6951,"6951","EL CAMINO REAL-AVD PICO",,"33.43267","-117.63162",,,,,
6952,"6952","EL CAMINO REAL-CALLE DE LOS MOLINOS",,"33.43227","-117.62726",,,,,
6953,"6953","EL CAMINO REAL-AVD DE LA GRULLA",,"33.43225","-117.62359",,,,,
6954,"6954","EL CAMINO REAL-CANADA",,"33.43052","-117.62014",,,,,
6955,"6955","EL CAMINO REAL-AVD MARIPOSA",,"33.43013","-117.61792",,,,,
6956,"6956","EL CAMINO REAL-AVD PALIZADA",,"33.42966","-117.61537",,,,,
6958,"6958","EL CAMINO REAL-AVD CABRILLO",,"33.42805","-117.61319",,,,,
6959,"6959","EL CAMINO REAL-AVD ROSA",,"33.42568","-117.61101",,,,,
6960,"6960","EL CAMINO REAL-TRAFALGAR",,"33.42337","-117.60954",,,,,
6961,"6961","EL CAMINO REAL-AVD SANTIAGO",,"33.42107","-117.60825",,,,,
6962,"6962","EL CAMINO REAL-AVD GAVIOTA",,"33.41947","-117.60684",,,,,
6963,"6963","EL CAMINO REAL-AVD SAN ANTONIO",,"33.41745","-117.60298",,,,,
6964,"6964","EL CAMINO REAL-AVD JUNIPERO",,"33.41562","-117.60116",,,,,
6966,"6966","EL CAMINO REAL-CALLE DEL COMMERCIO",,"33.40894","-117.59968",,,,,
6968,"6968","AVD ESTACION-CALLE DESHECHA",,"33.43249","-117.63301",,,,,
6969,"6969","AVD PICO-CALLE DE LOS MOLINOS",,"33.43642","-117.62532",,,,,
6970,"6970","AVD PICO-VIA PICO PLAZA",,"33.43717","-117.62381",,,,,
6971,"6971","AVD PICO-ENT SAN CLEMENTE HIGH",,"33.44017","-117.61844",,,,,
6972,"6972","AVD PICO-AVD PRESIDIO",,"33.44269","-117.61536",,,,,
6973,"6973","AVD PICO-CALLE FRONTERA",,"33.44218","-117.61656",,,,,
6975,"6975","AVD PICO-AVD NAVARRO",,"33.43793","-117.62365",,,,,
6976,"6976","AVD PICO-CALLE DE LOS MOLINOS",,"33.43664","-117.62553",,,,,
6983,"6983","CALLE DEL CERRO-ENT 1100 WHISPERING",,"33.44953","-117.59275",,,,,
6984,"6984","CALLE AMANECER-CALLE SOMBRA",,"33.45156","-117.59666",,,,,
6990,"6990","CALLE FRONTERA-AVD FACETA",,"33.44253","-117.62324",,,,,
6991,"6991","CALLE FRONTERA-CALLE OLA VERDE",,"33.44376","-117.62617",,,,,
6992,"6992","CALLE FRONTERA-AVD VISTA HERMOSA",,"33.44699","-117.62916",,,,,
6993,"6993","CALLE FRONTERA-CALLE AMIGA",,"33.45293","-117.63727",,,,,
6994,"6994","CALLE FRONTERA-CALLE AMIGA",,"33.45301","-117.63748",,,,,
6995,"6995","CALLE FRONTERA-VIA SARGO",,"33.44561","-117.62857",,,,,
